state,submission_date,submission_date,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death
MS,7,2020,1503653,1464609.0,39044.0,31944,1913.0,56943,55043.0,1900.0,852,70.0
MS,7,2021,8171930,4993086.0,3178844.0,10881,4798.0,186480,128546.0,57934.0,49,17.0
MS,8,2020,2370776,2259503.0,111273.0,21714,3039.0,80303,75822.0,4481.0,608,109.0
MS,9,2020,2827691,2613581.0,214110.0,15005,3759.0,92441,84815.0,7626.0,379,86.0
MS,10,2020,3478263,3085318.0,392945.0,21304,7444.0,107774,96867.0,10907.0,435,129.0
MS,11,2020,4185066,3462512.0,722554.0,36049,17220.0,120407,103847.0,16560.0,717,302.0
MS,12,2020,5903902,4285222.0,1618680.0,63076,37164.0,155147,122394.0,32753.0,1237,695.0
MT,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
MT,1,2021,2740156,2740156.0,0.0,12394,0.0,33847,33847.0,0.0,272,0.0
MT,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
MT,2,2021,2725683,2725683.0,0.0,6005,0.0,37078,37078.0,0.0,124,0.0
MT,3,2020,1206,0.0,0.0,203,0.0,14,0.0,0.0,5,0.0
MT,3,2021,3170674,2981955.0,188719.0,4598,7258.0,43482,43482.0,0.0,80,0.0
MT,4,2020,11646,5339.0,0.0,250,0.0,284,168.0,0.0,11,0.0
MT,4,2021,3203336,2957351.0,245985.0,4193,2613.0,45782,45782.0,0.0,108,0.0
MT,5,2020,14620,14620.0,0.0,62,0.0,502,502.0,0.0,1,0.0
MT,5,2021,3427644,3108183.0,319461.0,3012,694.0,49497,49497.0,0.0,42,0.0
MT,6,2020,20184,20184.0,0.0,503,0.0,583,583.0,0.0,5,0.0
MT,6,2021,3387983,3032679.0,355304.0,1926,1687.0,49367,49367.0,0.0,52,0.0
MT,7,2020,72237,72237.0,0.0,2947,0.0,1125,1125.0,0.0,38,0.0
MT,7,2021,2861909,2552691.0,309218.0,1500,213.0,42011,42011.0,0.0,30,0.0
MT,8,2020,178653,178653.0,0.0,3528,0.0,2584,2584.0,0.0,45,0.0
MT,9,2020,296466,296466.0,0.0,5900,0.0,4295,4295.0,0.0,76,0.0
MT,10,2020,687278,687278.0,0.0,19408,0.0,7686,7686.0,0.0,194,0.0
MT,11,2020,1436108,1436108.0,0.0,29397,0.0,15855,15855.0,0.0,306,0.0
MT,12,2020,2292221,2292221.0,0.0,19357,0.0,25880,25880.0,0.0,280,0.0
NC,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NC,1,2021,21472885,19066115.0,2406770.0,208628,38762.0,291626,263858.0,27768.0,2998,593.0
NC,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NC,2,2021,23296355,20343249.0,2953106.0,82969,18139.0,327335,290143.0,37192.0,1320,227.0
NC,3,2020,18999,18972.0,27.0,2314,4.0,63,63.0,0.0,13,0.0
NC,3,2021,27662920,23937867.0,3725053.0,51832,13914.0,386271,341455.0,44816.0,450,61.0
NC,4,2020,192593,192424.0,169.0,9174,3.0,5782,5782.0,0.0,420,0.0
NC,4,2021,28358491,24337147.0,4021344.0,54006,13733.0,384528,339708.0,44820.0,327,45.0
NC,5,2020,624096,623804.0,292.0,19151,7.0,21748,21748.0,0.0,553,0.0
NC,5,2021,30679812,26177218.0,4502594.0,29866,7570.0,408294,360143.0,48151.0,342,58.0
NC,6,2020,1497720,1496571.0,1149.0,41133,93.0,37026,37026.0,0.0,460,0.0
NC,6,2021,30240740,25736816.0,4503924.0,12221,3453.0,402479,354803.0,47676.0,155,21.0
NC,7,2020,3142501,3127031.0,15470.0,56631,1042.0,54090,54046.0,44.0,653,3.0
NC,7,2021,25545633,21693010.0,3852623.0,18242,5207.0,338008,297910.0,40098.0,92,16.0
NC,8,2020,4687419,4623132.0,64287.0,44969,1938.0,79403,79201.0,202.0,879,9.0
NC,9,2020,5837836,5704764.0,133072.0,41368,3001.0,102433,101589.0,844.0,849,33.0
NC,10,2020,7645361,7356812.0,288549.0,65169,6683.0,131780,129546.0,2234.0,898,63.0
NC,11,2020,9765277,9225646.0,539631.0,94767,11539.0,158579,153854.0,4725.0,1119,111.0
NC,12,2020,14654059,13457172.0,1196887.0,199489,31848.0,208477,196814.0,11663.0,2042,373.0
ND,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
ND,1,2021,2964952,2847766.0,117186.0,4913,1320.0,42668,0.0,0.0,113,0.0
ND,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
ND,2,2021,2766713,2630819.0,135894.0,2169,869.0,40128,0.0,0.0,23,0.0
ND,3,2020,787,0.0,0.0,126,0.0,9,0.0,0.0,3,0.0
ND,3,2021,3142857,2961781.0,181076.0,3447,1344.0,45191,0.0,0.0,21,0.0
ND,4,2020,14825,9695.0,0.0,941,0.0,294,0.0,0.0,16,0.0
ND,4,2021,3165979,2943532.0,222447.0,4340,1620.0,44331,0.0,0.0,28,0.0
ND,5,2020,57772,57772.0,0.0,1510,0.0,1315,0.0,0.0,42,0.0
ND,5,2021,3381328,3111933.0,269395.0,2323,774.0,46628,0.0,0.0,18,0.0
ND,6,2020,93160,93160.0,0.0,999,0.0,2228,0.0,0.0,18,0.0
ND,6,2021,3313649,3040284.0,273365.0,756,217.0,45649,0.0,0.0,16,0.0
ND,7,2020,151646,151646.0,0.0,3026,0.0,2828,0.0,0.0,24,0.0
ND,7,2021,2773521,2542055.0,231466.0,509,169.0,38342,0.0,0.0,10,0.0
ND,8,2020,278250,278250.0,0.0,5398,0.0,3884,0.0,0.0,42,0.0
ND,9,2020,506450,506450.0,0.0,10218,0.0,5613,0.0,0.0,111,0.0
ND,10,2020,992018,992018.0,0.0,22825,0.0,12112,0.0,0.0,275,0.0
ND,11,2020,1938297,1938297.0,0.0,34612,0.0,22720,0.0,0.0,423,0.0
ND,12,2020,2731806,2673524.0,58282.0,13115,3040.0,36240,0.0,0.0,355,0.0
NE,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NE,1,2021,5600498,0.0,0.0,23930,0.0,56270,0.0,0.0,269,0.0
NE,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NE,2,2021,5509620,0.0,0.0,10169,0.0,56274,0.0,0.0,162,0.0
NE,3,2020,1170,0.0,0.0,177,0.0,11,0.0,0.0,3,0.0
NE,3,2021,6367467,0.0,0.0,8464,0.0,66169,0.0,0.0,98,0.0
NE,4,2020,43574,0.0,0.0,4104,0.0,859,0.0,0.0,67,0.0
NE,4,2021,6475378,0.0,0.0,10688,0.0,66514,0.0,0.0,65,0.0
NE,5,2020,305454,0.0,0.0,9820,0.0,3759,0.0,0.0,100,0.0
NE,5,2021,6890281,0.0,0.0,3204,0.0,69832,0.0,0.0,4,0.0
NE,6,2020,508005,0.0,0.0,5076,0.0,6750,0.0,0.0,104,0.0
NE,6,2021,6718510,0.0,0.0,1217,0.0,67684,0.0,0.0,12,0.0
NE,7,2020,691047,0.0,0.0,7034,0.0,9284,0.0,0.0,58,0.0
NE,7,2021,5642678,0.0,0.0,2254,0.0,56768,0.0,0.0,23,0.0
NE,8,2020,939365,0.0,0.0,8076,0.0,11256,0.0,0.0,65,0.0
NE,9,2020,1186681,0.0,0.0,11278,0.0,13127,0.0,0.0,81,0.0
NE,10,2020,1761253,0.0,0.0,25178,0.0,17174,0.0,0.0,174,0.0
NE,11,2020,3006431,0.0,0.0,57681,0.0,24508,0.0,0.0,366,0.0
NE,12,2020,4682042,0.0,0.0,38489,0.0,43646,0.0,0.0,633,0.0
NH,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NH,1,2021,1735194,0.0,0.0,21667,7357.0,28266,0.0,0.0,299,112.0
NH,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NH,2,2021,1985785,0.0,0.0,9729,3649.0,31580,0.0,0.0,113,41.0
NH,3,2020,2228,0.0,0.0,367,0.0,17,0.0,0.0,3,0.0
NH,3,2021,2460709,0.0,0.0,8752,3603.0,37340,0.0,0.0,68,21.0
NH,4,2020,36789,0.0,0.0,1779,0.0,1009,0.0,0.0,69,0.0
NH,4,2021,2708090,0.0,0.0,10710,3998.0,38007,0.0,0.0,65,15.0
NH,5,2020,109005,0.0,0.0,2505,0.0,5085,0.0,0.0,173,0.0
NH,5,2021,3019180,0.0,0.0,3860,1359.0,41227,0.0,0.0,50,10.0
NH,6,2020,159656,0.0,0.0,1131,0.0,9557,0.0,0.0,126,0.0
NH,6,2021,2975003,0.0,0.0,758,222.0,40894,0.0,0.0,19,7.0
NH,7,2020,190938,0.0,0.0,801,0.0,12241,0.0,0.0,44,0.0
NH,7,2021,2495684,0.0,0.0,648,285.0,34457,0.0,0.0,13,5.0
NH,8,2020,215935,0.0,0.0,692,0.0,13146,0.0,0.0,17,0.0
NH,9,2020,233082,0.0,0.0,991,0.0,13080,0.0,0.0,7,0.0
NH,10,2020,296946,0.0,0.0,2818,847.0,14313,0.0,0.0,44,9.0
NH,11,2020,458040,0.0,0.0,9910,3094.0,15030,0.0,0.0,43,5.0
NH,12,2020,1021904,0.0,0.0,23034,7391.0,19496,0.0,0.0,232,61.0
NJ,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NJ,1,2021,19149632,15272117.0,1714696.0,169045,22864.0,630514,565867.0,64647.0,2442,108.0
NJ,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NJ,2,2021,20883255,18620638.0,2262617.0,92527,14343.0,628952,565985.0,62967.0,1768,202.0
NJ,3,2020,92474,0.0,0.0,18696,0.0,1161,0.0,0.0,267,0.0
NJ,3,2021,26273273,23238063.0,3035210.0,119460,21794.0,742686,666009.0,76677.0,1309,237.0
NJ,4,2020,2186654,890293.0,0.0,99957,1.0,102706,67665.0,0.0,6961,0.0
NJ,4,2021,28946398,25396159.0,3550239.0,97412,14871.0,751647,673932.0,77715.0,993,57.0
NJ,5,2020,4475207,0.0,0.0,42154,361.0,308935,308935.0,0.0,4470,0.0
NJ,5,2021,31313185,27361568.0,3951617.0,19109,4337.0,804216,722060.0,82156.0,658,45.0
NJ,6,2020,5029398,0.0,0.0,11871,649.0,388821,377697.0,11124.0,1513,30.0
NJ,6,2021,30602963,26716467.0,3886496.0,7063,1779.0,790472,709842.0,80630.0,245,33.0
NJ,7,2020,5519694,0.0,0.0,11286,1293.0,482452,422975.0,59477.0,784,21.0
NJ,7,2021,25684783,22413895.0,3270888.0,10317,1020.0,662944,595157.0,67787.0,118,15.0
NJ,8,2020,5892472,0.0,0.0,11506,1206.0,492929,436102.0,56827.0,126,-95.0
NJ,9,2020,6070775,0.0,0.0,15118,1803.0,481458,427633.0,53825.0,177,7.0
NJ,10,2020,7042601,0.0,0.0,39343,6732.0,502729,447273.0,55456.0,228,6.0
NJ,11,2020,9129982,0.0,0.0,117852,18434.0,498695,444456.0,54239.0,643,36.0
NJ,12,2020,14067740,0.0,0.0,160001,19945.0,557416,498646.0,58770.0,2049,192.0
NM,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NM,1,2021,4991706,0.0,0.0,31200,0.0,106064,0.0,0.0,701,29.0
NM,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NM,2,2021,5048983,0.0,0.0,11068,0.0,109320,0.0,0.0,302,15.0
NM,3,2020,1972,0.0,0.0,315,0.0,21,0.0,0.0,6,0.0
NM,3,2021,5848479,0.0,0.0,6520,0.0,127605,0.0,0.0,145,4.0
NM,4,2020,49419,0.0,0.0,3096,0.0,1933,0.0,0.0,156,17.0
NM,4,2021,5840848,0.0,0.0,6081,0.0,126488,0.0,0.0,73,5.0
NM,5,2020,177975,0.0,0.0,4278,0.0,9418,0.0,0.0,252,11.0
NM,5,2021,6226033,0.0,0.0,5415,0.0,132779,0.0,0.0,78,8.0
NM,6,2020,298313,0.0,0.0,4458,0.0,14500,0.0,0.0,123,5.0
NM,6,2021,6132828,0.0,0.0,2394,0.0,130471,0.0,0.0,51,5.0
NM,7,2020,504135,0.0,0.0,8453,0.0,18886,0.0,0.0,165,8.0
NM,7,2021,5171831,0.0,0.0,2945,0.0,109661,0.0,0.0,22,0.0
NM,8,2020,721859,0.0,0.0,4752,0.0,23834,0.0,0.0,116,4.0
NM,9,2020,815678,0.0,0.0,4083,0.0,25453,0.0,0.0,63,6.0
NM,10,2020,1131556,0.0,0.0,17055,0.0,29357,0.0,0.0,196,13.0
NM,11,2020,2072560,0.0,0.0,50605,0.0,44648,0.0,0.0,863,66.0
NM,12,2020,3811793,0.0,0.0,45769,0.0,78844,0.0,0.0,1085,63.0
NV,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NV,1,2021,7958303,0.0,0.0,53577,0.0,114932,0.0,0.0,1145,0.0
NV,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NV,2,2021,8053078,0.0,0.0,15446,0.0,131340,0.0,0.0,687,0.0
NV,3,2020,6598,0.0,0.0,1113,0.0,135,0.0,0.0,26,0.0
NV,3,2021,9279201,0.0,0.0,10008,0.0,158849,0.0,0.0,292,0.0
NV,4,2020,97234,0.0,0.0,3894,9.0,4084,0.0,0.0,226,9.0
NV,4,2021,9290181,0.0,0.0,11676,0.0,160772,0.0,0.0,215,0.0
NV,5,2020,211051,0.0,0.0,3603,8.0,10873,0.0,0.0,186,8.0
NV,5,2021,9935903,0.0,0.0,8694,0.0,171433,0.0,0.0,122,0.0
NV,6,2020,367131,0.0,0.0,10074,211.0,14411,0.0,0.0,91,5.0
NV,6,2021,9853581,0.0,0.0,9580,0.0,169009,0.0,0.0,95,0.0
NV,7,2020,1017644,0.0,0.0,29628,-4.0,20572,0.0,0.0,327,4.0
NV,7,2021,8529959,0.0,0.0,15331,0.0,143555,0.0,0.0,136,0.0
NV,8,2020,1882619,0.0,0.0,21172,32.0,34230,0.0,0.0,478,3.0
NV,9,2020,2239884,0.0,0.0,10601,-151.0,45434,0.0,0.0,308,13.0
NV,10,2020,2773765,0.0,0.0,20678,-105.0,53448,0.0,0.0,135,-42.0
NV,11,2020,3704393,0.0,0.0,51406,0.0,58233,0.0,0.0,367,0.0
NV,12,2020,5963183,0.0,0.0,72562,0.0,81669,0.0,0.0,981,0.0
NY,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NY,1,2021,21552025,0.0,0.0,263125,0.0,450326,0.0,0.0,3654,0.0
NY,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NY,2,2021,24357506,0.0,0.0,107667,0.0,484271,0.0,0.0,1783,0.0
NY,3,2020,196014,0.0,0.0,32656,0.0,938,0.0,0.0,211,0.0
NY,3,2021,30132133,0.0,0.0,107227,0.0,571596,0.0,0.0,781,0.0
NY,4,2020,2793926,0.0,0.0,104238,0.0,89509,0.0,0.0,5134,0.0
NY,4,2021,32413693,0.0,0.0,92985,0.0,573686,0.0,0.0,625,0.0
NY,5,2020,4818257,0.0,0.0,30573,0.0,221857,0.0,0.0,2785,0.0
NY,5,2021,35315117,0.0,0.0,32062,0.0,608318,0.0,0.0,371,0.0
NY,6,2020,5210203,0.0,0.0,10808,0.0,254661,0.0,0.0,550,0.0
NY,6,2021,34651555,0.0,0.0,6255,0.0,596241,0.0,0.0,150,0.0
NY,7,2020,5711458,0.0,0.0,11591,0.0,271752,0.0,0.0,161,0.0
NY,7,2021,29022425,0.0,0.0,9235,0.0,498765,0.0,0.0,43,0.0
NY,8,2020,6054093,0.0,0.0,10653,0.0,276007,0.0,0.0,111,0.0
NY,9,2020,6228875,0.0,0.0,14089,0.0,269943,0.0,0.0,89,0.0
NY,10,2020,7088143,0.0,0.0,29663,0.0,283443,0.0,0.0,222,0.0
NY,11,2020,8489335,0.0,0.0,91730,0.0,286522,0.0,0.0,739,0.0
NY,12,2020,13664082,0.0,0.0,212153,0.0,346494,0.0,0.0,2564,0.0
NYC,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NYC,1,2021,16511178,14383001.0,2128177.0,175380,35389.0,807692,658888.0,148804.0,2131,116.0
NYC,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
NYC,2,2021,18949935,16171627.0,2778308.0,113681,25485.0,794067,656767.0,137300.0,2214,84.0
NYC,3,2020,395180,394175.0,1005.0,53869,268.0,7137,6174.0,963.0,1744,263.0
NYC,3,2021,24577441,20626374.0,3951067.0,120593,30917.0,942520,788389.0,154131.0,1871,54.0
NYC,4,2020,3803134,3727080.0,76054.0,120300,3773.0,341498,265665.0,75833.0,16734,3770.0
NYC,4,2021,26969693,22351397.0,4618296.0,77525,18888.0,960787,809968.0,150819.0,1320,53.0
NYC,5,2020,6013451,5878301.0,135150.0,32688,470.0,648723,513844.0,134879.0,3653,460.0
NYC,5,2021,29213833,24109337.0,5104496.0,19860,4928.0,1023188,866136.0,157052.0,647,25.0
NYC,6,2020,6389301,6248265.0,141036.0,10966,399.0,679360,543053.0,136307.0,823,76.0
NYC,6,2021,28590512,23573034.0,5017475.0,6357,1441.0,1000583,848017.0,152566.0,178,17.0
NYC,7,2020,6932397,6771373.0,161024.0,10719,566.0,716927,574529.0,142398.0,309,42.0
NYC,7,2021,24026188,19797737.0,4228451.0,13592,3496.0,836693,709214.0,127479.0,89,12.0
NYC,8,2020,7215339,7035189.0,180150.0,8168,679.0,723428,580125.0,143303.0,142,21.0
NYC,9,2020,7248346,7050425.0,197921.0,10589,1030.0,704073,564912.0,139161.0,125,13.0
NYC,10,2020,7977210,7707074.0,270136.0,20792,3791.0,732208,588005.0,144203.0,174,13.0
NYC,11,2020,8759811,8247443.0,512368.0,54418,13466.0,715891,575821.0,140070.0,329,25.0
NYC,12,2020,11798141,10627729.0,1170412.0,119963,26388.0,758928,612969.0,145959.0,1028,61.0
OH,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
OH,1,2021,25171160,22223025.0,2948135.0,195412,42766.0,313273,280829.0,32444.0,2213,370.0
OH,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
OH,2,2021,26258115,22668145.0,3589970.0,71630,23182.0,412088,355446.0,56642.0,2359,1368.0
OH,3,2020,12054,0.0,0.0,2199,0.0,213,0.0,0.0,55,0.0
OH,3,2021,30773162,26215094.0,4558068.0,50144,17418.0,559392,556798.0,2594.0,1314,-2588.0
OH,4,2020,287070,224144.0,7845.0,15828,742.0,12506,9468.0,547.0,920,77.0
OH,4,2021,31421750,26504315.0,4917435.0,54746,15759.0,567861,567861.0,0.0,673,0.0
OH,5,2020,847282,797056.0,50226.0,17486,1698.0,49709,45008.0,4701.0,1180,134.0
OH,5,2021,33790446,28331931.0,5458515.0,29932,8373.0,606454,606454.0,0.0,577,0.0
OH,6,2020,1280056,1188531.0,91525.0,16276,1127.0,77119,70172.0,6947.0,708,37.0
OH,6,2021,33223798,27789446.0,5434349.0,9080,2906.0,603419,603419.0,0.0,448,0.0
OH,7,2020,2204116,2076641.0,127475.0,39370,1259.0,97111,89154.0,7957.0,626,19.0
OH,7,2021,27893222,23296159.0,4597063.0,10538,3662.0,510010,510010.0,0.0,158,0.0
OH,8,2020,3343527,3166509.0,177018.0,31998,1665.0,118706,110133.0,8573.0,649,17.0
OH,9,2020,4189620,3965028.0,224592.0,30830,2305.0,134897,126058.0,8839.0,666,19.0
OH,10,2020,5591170,5268342.0,322828.0,61710,3545.0,157317,147736.0,9581.0,497,10.0
OH,11,2020,9233817,8735922.0,497895.0,205366,10351.0,174314,163487.0,10827.0,1128,107.0
OH,12,2020,17883668,16366794.0,1516874.0,279317,49352.0,240316,220839.0,19477.0,2533,430.0
OK,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
OK,1,2021,11579489,9320761.0,2258728.0,83375,23729.0,169551,147183.0,22368.0,1678,386.0
OK,2,2020,163,0.0,0.0,28,0.0,0,0.0,0.0,0,0.0
OK,2,2021,11902908,9432147.0,2470761.0,24269,7415.0,185855,158399.0,27456.0,671,133.0
OK,3,2020,18028,0.0,0.0,1627,0.0,192,192.0,0.0,31,0.0
OK,3,2021,13590148,10739720.0,2850428.0,9213,2426.0,218744,186035.0,32709.0,237,36.0
OK,4,2020,91142,0.0,0.0,2789,0.0,4241,4241.0,0.0,209,0.0
OK,4,2021,13376843,10559598.0,2817245.0,6789,1722.0,216364,184093.0,32271.0,106,11.0
OK,5,2020,185581,0.0,0.0,2983,0.0,9701,9701.0,0.0,124,0.0
OK,5,2021,13997925,11044912.0,2953013.0,4072,813.0,225806,192300.0,33506.0,60,2.0
OK,6,2020,362887,0.0,0.0,11587,2.0,12036,12034.0,2.0,74,1.0
OK,6,2021,13662562,10778858.0,2883704.0,4938,1365.0,220651,188023.0,32628.0,77,11.0
OK,7,2020,981410,0.0,0.0,23629,4.0,16535,16465.0,70.0,229,4.0
OK,7,2021,11606304,9143516.0,2462788.0,14318,3929.0,185711,158246.0,27465.0,75,12.0
OK,8,2020,1641136,0.0,0.0,20734,2.0,26440,26221.0,219.0,361,3.0
OK,9,2020,2362612,2158456.0,74383.0,30917,5265.0,36214,35896.0,318.0,346,8.0
OK,10,2020,3527971,3252681.0,275290.0,39651,7523.0,50681,49588.0,1093.0,572,50.0
OK,11,2020,5324714,4649016.0,675698.0,85987,19777.0,71882,68547.0,3335.0,1002,123.0
OK,12,2020,8466998,7059310.0,1407688.0,105592,26887.0,117402,106849.0,10553.0,1616,325.0
OR,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
OR,1,2021,4048264,3994944.0,53320.0,28507,0.0,53916,53451.0,465.0,480,0.0
OR,2,2020,1,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0
OR,2,2021,4203288,4155128.0,48160.0,13181,0.0,58850,58430.0,420.0,251,0.0
OR,3,2020,4602,0.0,0.0,689,0.0,127,0.0,0.0,18,0.0
OR,3,2021,4964734,4956134.0,8600.0,9415,-1720.0,72229,72154.0,75.0,175,-15.0
OR,4,2020,50481,26490.0,0.0,1820,0.0,1828,1047.0,0.0,85,0.0
OR,4,2021,5218894,5218894.0,0.0,19800,0.0,73483,73483.0,0.0,112,0.0
OR,5,2020,108477,106649.0,1828.0,1733,108.0,4161,4161.0,0.0,50,0.0
OR,5,2021,6036583,6036583.0,0.0,16663,0.0,80044,80044.0,0.0,176,0.0
OR,6,2020,183829,179466.0,4363.0,4413,283.0,5405,5380.0,25.0,54,3.0
OR,6,2021,6164471,6164471.0,0.0,7162,0.0,81960,81960.0,0.0,103,0.0
OR,7,2020,420162,410527.0,9635.0,9837,561.0,7862,7799.0,63.0,115,3.0
OR,7,2021,5286258,5286258.0,0.0,6232,0.0,70144,70144.0,0.0,62,0.0
OR,8,2020,713781,693560.0,20221.0,8220,327.0,12093,11940.0,153.0,137,5.0
OR,9,2020,899869,857174.0,42695.0,6796,334.0,15389,14994.0,395.0,100,3.0
OR,10,2020,1207021,1153937.0,53084.0,11412,107.0,19189,18724.0,465.0,130,1.0
OR,11,2020,1751781,1700181.0,51600.0,30510,0.0,23516,23066.0,450.0,223,0.0
OR,12,2020,3000431,2947111.0,53320.0,38478,0.0,38275,37810.0,465.0,565,0.0
PA,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
PA,1,2021,23361229,20640630.0,2720599.0,202899,43520.0,588068,0.0,0.0,5624,807.0
PA,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
PA,2,2021,25005188,21613245.0,3391943.0,88418,20416.0,645042,0.0,0.0,2419,164.0
PA,3,2020,23427,0.0,0.0,4843,0.0,248,0.0,0.0,63,0.0
PA,3,2021,30211839,25856015.0,4355824.0,93215,22703.0,763256,0.0,0.0,1072,-38.0
PA,4,2020,801615,490743.0,5082.0,40920,799.0,26375,0.0,0.0,2229,49.0
PA,4,2021,32785388,27744891.0,5040497.0,125868,29183.0,768464,0.0,0.0,1125,-22.0
PA,5,2020,1890071,1851419.0,38652.0,26519,1395.0,130373,0.0,0.0,3275,549.0
PA,5,2021,36684045,30811213.0,5872832.0,51174,12689.0,830228,0.0,0.0,996,60.0
PA,6,2020,2395207,2327338.0,67869.0,14960,487.0,187817,0.0,0.0,1120,-337.0
PA,6,2021,36258123,30366702.0,5891421.0,9892,2777.0,824876,0.0,0.0,464,35.0
PA,7,2020,3091569,3003973.0,87596.0,25694,666.0,216145,0.0,0.0,517,-11.0
PA,7,2021,30382256,25432433.0,4949823.0,8044,1796.0,694020,0.0,0.0,149,12.0
PA,8,2020,3838520,3730484.0,108036.0,21089,657.0,230985,0.0,0.0,469,13.0
PA,9,2020,4400520,4269822.0,130698.0,24942,1229.0,237397,0.0,0.0,469,27.0
PA,10,2020,5597931,5378003.0,219928.0,49060,4821.0,262349,0.0,0.0,670,41.0
PA,11,2020,8239957,7728219.0,511738.0,153451,15692.0,284021,0.0,0.0,1571,360.0
PA,12,2020,15900684,14499508.0,1401176.0,279127,40405.0,407512,0.0,0.0,5595,915.0
PR,1,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
PR,1,2021,2685381,2503221.0,182160.0,17184,2071.0,52523,43840.0,8683.0,315,25.0
PR,2,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0
PR,2,2021,2736236,2529757.0,206479.0,6346,1078.0,54217,45946.0,8271.0,201,15.0
PR,3,2020,972,0.0,0.0,239,0.0,35,0.0,0.0,8,0.0
